Sektor_ID,Lat,Lon,Data,NDVI,NDWI,NDMI
S_7,51.05,16.83,2026-02-21,,,
S_7,51.05,16.83,2026-02-26,0.3011,-0.4029,-0.1595
S_7,51.05,16.83,2026-03-03,0.3016,-0.3879,-0.1491
S_7,51.05,16.83,2026-03-08,0.2045,-0.2092,-0.0239
S_7,51.05,16.83,2026-03-13,0.1848,-0.149,-0.0269
S_7,51.05,16.83,2026-03-18,,,
S_7,51.05,16.83,2026-03-23,0.2722,-0.2812,-0.0718
S_7,51.05,16.83,2026-04-02,0.3903,-0.4265,-0.0375
S_7,51.05,16.83,2026-04-07,,,
S_7,51.05,16.83,2026-04-12,0.3624,-0.3934,-0.0083
S_8,51.07,16.83,2025-06-01,0.6108,-0.5823,0.2197
S_8,51.07,16.83,2025-06-06,,,
S_8,51.07,16.83,2025-06-11,0.639,-0.6017,0.2313
S_8,51.07,16.83,2025-06-16,0.6076,-0.5628,0.2353
S_8,51.07,16.83,2025-06-21,,,
S_8,51.07,16.83,2025-06-26,0.6853,-0.6491,0.2857
S_8,51.07,16.83,2025-07-01,0.6339,-0.588,0.3016
S_8,51.07,16.83,2025-07-06,0.581,-0.5619,0.252
S_8,51.07,16.83,2025-07-11,,,
S_8,51.07,16.83,2025-07-16,0.5823,-0.5791,0.1589
S_8,51.07,16.83,2025-07-21,,,
S_8,51.07,16.83,2025-07-26,0.628,-0.6055,0.2054
S_8,51.07,16.83,2025-07-31,,,
S_8,51.07,16.83,2025-08-05,0.6261,-0.5994,0.2222
S_8,51.07,16.83,2025-08-10,0.6341,-0.6195,0.1963
S_8,51.07,16.83,2025-08-15,0.564,-0.5566,0.1815
S_8,51.07,16.83,2025-08-20,0.7269,-0.6629,0.3008
S_8,51.07,16.83,2025-08-25,,,
S_8,51.07,16.83,2025-08-30,0.568,-0.5719,0.1244
S_8,51.07,16.83,2025-09-04,,,
S_8,51.07,16.83,2025-09-09,0.6127,-0.605,0.1548
S_8,51.07,16.83,2025-09-14,0.3938,-0.3613,0.1147
S_8,51.07,16.83,2025-09-19,0.551,-0.5562,0.0581
S_8,51.07,16.83,2025-09-24,0.5368,-0.5569,0.0666
S_8,51.07,16.83,2025-09-29,,,
S_8,51.07,16.83,2025-10-04,,,
S_8,51.07,16.83,2025-10-09,,,
S_8,51.07,16.83,2025-10-14,0.4315,-0.487,0.0024
S_8,51.07,16.83,2025-10-19,,,
S_8,51.07,16.83,2025-10-24,,,
S_8,51.07,16.83,2025-10-29,,,
S_8,51.07,16.83,2025-11-03,0.4009,-0.4971,-0.0762
S_8,51.07,16.83,2025-11-08,,,
S_8,51.07,16.83,2025-11-13,,,
S_8,51.07,16.83,2025-11-18,,,
S_8,51.07,16.83,2025-11-23,,,
S_8,51.07,16.83,2025-11-28,,,
S_8,51.07,16.83,2025-12-03,0.0841,-0.0716,0.1398
S_8,51.07,16.83,2025-12-08,0.3694,-0.4638,-0.0764
S_8,51.07,16.83,2025-12-13,0.3974,-0.4948,-0.0067
S_8,51.07,16.83,2025-12-18,,,
S_8,51.07,16.83,2025-12-23,,,
S_8,51.07,16.83,2025-12-28,0.3646,-0.455,-0.0561
S_8,51.07,16.83,2026-01-02,0.0754,-0.0741,0.3455
S_8,51.07,16.83,2026-01-07,,,
S_8,51.07,16.83,2026-01-12,,,
S_8,51.07,16.83,2026-01-22,,,
S_8,51.07,16.83,2026-02-01,,,
S_8,51.07,16.83,2026-02-06,,,
S_8,51.07,16.83,2026-02-11,,,
S_8,51.07,16.83,2026-02-16,,,
S_8,51.07,16.83,2026-02-21,,,
S_8,51.07,16.83,2026-02-26,0.3129,-0.4171,-0.1336
S_8,51.07,16.83,2026-03-03,0.3147,-0.4023,-0.1273
S_8,51.07,16.83,2026-03-08,0.1931,-0.1462,-0.0329
S_8,51.07,16.83,2026-03-13,0.3047,-0.3111,-0.0187
S_8,51.07,16.83,2026-03-18,,,
